goods_id,goods_image,goods_name,goods_price,id,sales_volume,attr_name,example_img,counter_price,engName,chiName,name,code,sub_name
ZxY,https://img.xinxinapp.net/community/imgs/20190612/c56e95ad0a807200ae226aca395a8a7a_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,BURBERRY/博柏利 博柏利之吻水凝清漾唇蜜6ml #113/Poppy Red/罂粟红,--,wddD,0.0,,,,BURBERRY,博柏利,博柏利之吻水凝清漾唇蜜,113,Poppy Red罂粟红
ZxY,https://img.xinxinapp.net/community/imgs/20190612/81ca49e517deabcf044ebc52e3b68680_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,BURBERRY/博柏利 博柏利之吻水凝清漾唇蜜6ml #97/Plum Pink/梅李粉红,--,7kkm,0.0,#97/Plum Pink/梅李粉红,https://img.xinxinapp.net/community/imgs/20190612/56f52f4ffcc27d144f27b7bb0675728b_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,280.0,BURBERRY,博柏利,博柏利之吻水凝清漾唇蜜,97,Plum Pink梅李粉红
ZxY,https://img.xinxinapp.net/community/imgs/20190612/9cd6c040a66630256846278f671bd115_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,BURBERRY/博柏利 博柏利之吻水凝清漾唇蜜6ml #81/Vermillion/朱红色,--,veew,0.0,,,,BURBERRY,博柏利,博柏利之吻水凝清漾唇蜜,81,Vermillion朱红色
ZxY,https://img.xinxinapp.net/community/imgs/20190612/e528721c9c589fbbf5f13fce9ff1ec40_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,BURBERRY/博柏利 博柏利之吻水凝清漾唇蜜6ml #65/Coral Rose/珊瑚玫瑰,--,BXXz,0.0,,,,BURBERRY,博柏利,博柏利之吻水凝清漾唇蜜,65,Coral Rose珊瑚玫瑰
ZxY,https://img.xinxinapp.net/community/imgs/20190612/ab39296719b24e3a445f148492980067_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,BURBERRY/博柏利 博柏利之吻水凝清漾唇蜜6ml #41/Pearl Rose/珍珠玫瑰色,--,zRRn,0.0,,,,BURBERRY,博柏利,博柏利之吻水凝清漾唇蜜,41,Pearl Rose珍珠玫瑰色
ZxY,https://img.xinxinapp.net/community/imgs/20190612/43e25c072ec3bce21a4a155f7d2d1e8b_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,BURBERRY/博柏利 博柏利之吻水凝清漾唇蜜6ml #109/Military Red/军红色,--,8XXG,0.0,,,,BURBERRY,博柏利,博柏利之吻水凝清漾唇蜜,109,Military Red军红色
ZxY,https://img.xinxinapp.net/community/imgs/20190612/b102e426c93cb35400fa904943e60f5b_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,BURBERRY/博柏利 博柏利之吻水凝清漾唇蜜6ml #93/Rosewood/蔷薇木色,--,bddl,0.0,,,,BURBERRY,博柏利,博柏利之吻水凝清漾唇蜜,93,Rosewood蔷薇木色
ZxY,https://img.xinxinapp.net/community/imgs/20190612/63087a60ed663506edceca84e540f790_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,BURBERRY/博柏利 博柏利之吻水凝清漾唇蜜6ml #77/Tangerine/蜜橘色,--,VooD,0.0,,,,BURBERRY,博柏利,博柏利之吻水凝清漾唇蜜,77,Tangerine蜜橘色
ZxY,https://img.xinxinapp.net/community/imgs/20190612/d3af5e533ce3576cc4b375995a836e8f_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,BURBERRY/博柏利 博柏利之吻水凝清漾唇蜜6ml #61/Bright Rose/亮玫瑰色,--,xqq5,0.0,,,,BURBERRY,博柏利,博柏利之吻水凝清漾唇蜜,61,Bright Rose亮玫瑰色
ZxY,https://img.xinxinapp.net/community/imgs/20190612/55dd0e18f6f50d7ea33d2d3f7b532ad6_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,BURBERRY/博柏利 博柏利之吻水凝清漾唇蜜6ml #37/Blossom/花红色,--,ollk,0.0,,,,BURBERRY,博柏利,博柏利之吻水凝清漾唇蜜,37,Blossom花红色
ZxY,https://img.xinxinapp.net/community/imgs/20190612/750bd5d501d91143c4843620b619bdde_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,BURBERRY/博柏利 博柏利之吻水凝清漾唇蜜6ml #101/Oxblood/大不列颠红,--,099g,0.0,,,,BURBERRY,博柏利,博柏利之吻水凝清漾唇蜜,101,Oxblood大不列颠红
ZxY,https://img.xinxinapp.net/community/imgs/20190612/d71a0e67ce9b0d22ca34624d75df32de_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,BURBERRY/博柏利 博柏利之吻水凝清漾唇蜜6ml #89/Rose Blush/玫瑰胭脂红,--,P771,0.0,,,,BURBERRY,博柏利,博柏利之吻水凝清漾唇蜜,89,Rose Blush玫瑰胭脂红
ZxY,https://img.xinxinapp.net/community/imgs/20190612/8d924949d8a895e88135f712d1dc4d65_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,BURBERRY/博柏利 博柏利之吻水凝清漾唇蜜6ml #85/Antique Rose/古典玫瑰色,--,5XXX,0.0,,,,BURBERRY,博柏利,博柏利之吻水凝清漾唇蜜,85,Antique Rose古典玫瑰色
ZxY,https://img.xinxinapp.net/community/imgs/20190612/43528b2492599ce3c513201571952cf7_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,BURBERRY/博柏利 博柏利之吻水凝清漾唇蜜6ml #69/Apricot Pink/粉杏色,--,Z77Y,0.0,,,,BURBERRY,博柏利,博柏利之吻水凝清漾唇蜜,69,Apricot Pink粉杏色
ZxY,https://img.xinxinapp.net/community/imgs/20190612/117a0b37777442e5c85f9d47d155f11a_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,BURBERRY/博柏利 博柏利之吻水凝清漾唇蜜6ml #53/Pink Mist/柔雾粉红,--,9mmk,0.0,,,,BURBERRY,博柏利,博柏利之吻水凝清漾唇蜜,53,Pink Mist柔雾粉红
ywP,https://img.xinxinapp.net/community/imgs/20190613/e91ad246ad1d00e76a3c707b73860e21_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,YSL/圣罗兰 哑光唇釉丝绒雾面6ml #23/纯裸主义,--,x025,121.0,,,,YSL,圣罗兰,哑光唇釉丝绒雾面,23,纯裸主义
0x9,https://img.xinxinapp.net/community/imgs/20190620/f04bf72a94cf8529244ff893160f16dc_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,shu uemura/植村秀 无色限唇膏3.4g RD163,--,vqeB,10.0,,,,shu uemura,植村秀,无色限唇膏,,RD
p3rv,https://img.xinxinapp.net/community/imgs/20191118/bb8b41923baf27788d9e1c1a5af9882e_385x385.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,TOM FORD/汤姆福特TF 闪亮唇膏 #10/Singer,--,0dBx,7.0,,,,TOM FORD,汤姆福特TF,闪亮唇膏,10,Singer
p3rv,https://img.xinxinapp.net/community/imgs/20191118/b9d4f5139533ffa0c640b1ce51a72a7d_646x646.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,TOM FORD/汤姆福特TF 闪亮唇膏 #02/Surge,--,1dxq,7.0,,,,TOM FORD,汤姆福特TF,闪亮唇膏,02,Surge
p3rv,https://img.xinxinapp.net/community/imgs/20191118/f3e5a867d062545de90a598362d2a706_645x645.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,TOM FORD/汤姆福特TF 闪亮唇膏 #11/Trance,--,7gEA,7.0,#11/Trance,https://img.xinxinapp.net/community/imgs/20191118/960901c2cb419eafc1a24f08cef6d904_200x200.png?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,385.0,TOM FORD,汤姆福特TF,闪亮唇膏,11,Trance
p3rv,https://img.xinxinapp.net/community/imgs/20191118/a085980ad76b7651df41cbf46294c426_382x382.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,TOM FORD/汤姆福特TF 闪亮唇膏 #03/Thrust,--,AakJ,7.0,,,,TOM FORD,汤姆福特TF,闪亮唇膏,03,Thrust
p3rv,https://img.xinxinapp.net/community/imgs/20191118/c3e5d58e281ce91d3002544ea618de54_636x635.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,TOM FORD/汤姆福特TF 闪亮唇膏 #09/Powertrip,--,2G9O,7.0,,,,TOM FORD,汤姆福特TF,闪亮唇膏,09,Powertrip
p3rv,https://img.xinxinapp.net/community/imgs/20191118/518f6a6cb896ee2a22c34337d3a06819_643x643.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,TOM FORD/汤姆福特TF 闪亮唇膏 #01/Bolt,--,rwDD,7.0,,,,TOM FORD,汤姆福特TF,闪亮唇膏,01,Bolt
wxV9,https://img.xinxinapp.net/community/imgs/20191118/a0ff0f4c0502c1ca30301a3b228c727b_800x800.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,ARMANI/乔治阿玛尼 金色限定版唇釉 #400/正红,--,nKyB,0.0,,,,ARMANI,乔治阿玛尼,金色限定版唇釉,400,正红
R9GA,https://img.xinxinapp.net/community/imgs/20191119/5eaf6fc67649f60112d95c7aaa68a2c4_1000x1000.png?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,NARS/NARS Studio54限量丝绒唇膏笔1.8g 暗莓色,--,0dxG,0.0,,,,NARS,NARS,Studio限量丝绒唇膏笔,,暗莓色
BKl,https://img.xinxinapp.net/community/imgs/20190610/2f7926c1bd2e75bda2a86177df81c799_500x500.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,DIOR/迪奥 魅惑液态唇釉5.5ml #456/Dior Pretty,--,l1z,4.0,,,,DIOR,迪奥,魅惑液态唇釉,456,Dior Pretty
VZoa,https://img.xinxinapp.net/community/imgs/20191113/494b9ea0ead3751aed51f30721da4372_800x800.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,ARMANI/乔治阿玛尼 红细管唇釉小样1.5ml #400,--,vboB,0.0,,,,ARMANI,乔治阿玛尼,红细管唇釉小样,400,
VZoa,https://img.xinxinapp.net/community/imgs/20191113/5ec61eb47909aa8313a6955f6d0b56ff_800x800.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,ARMANI/乔治阿玛尼 红细管唇釉小样1.5ml #500,--,BA38,0.0,,,,ARMANI,乔治阿玛尼,红细管唇釉小样,500,
ell,https://img.xinxinapp.net/community/imgs/20190610/ee225cd31300140723e30882ed96018b_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,CHRISTIAN LOUBOUTIN/萝卜丁 金管唇膏3.8g #225S/Petal Rose,--,9yEw,6.0,,,,CHRISTIAN LOUBOUTIN,萝卜丁,金管唇膏,225,SPetal Rose
7GN,https://img.xinxinapp.net/community/imgs/20190611/4370db4ee3154c09adaf5a79a5a2e01f_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,TOM FORD/汤姆福特TF 黑管唇膏3g #04/Indian Rose,--,22EO,1627.0,,,,TOM FORD,汤姆福特TF,黑管唇膏,04,Indian Rose
gx3,https://img.xinxinapp.net/community/imgs/20190829/6fe8f1b4dc7f43f3eec691698a6153ca_289x416.png?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,GUERLAIN/娇兰 Kiss 亲亲黑管唇膏3.5g #324,--,k36J,16.0,,,,GUERLAIN,娇兰,Kiss,,亲亲黑管唇膏g 
zeo,https://img.xinxinapp.net/community/imgs/20190611/bf12e3c9131005f501988a0e5205568a_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,NARS/NARS 持色雾感哑光唇彩液5.5ml Walk This Way 玫瑰粉色,--,QypQ,7.0,,,,NARS,NARS,持色雾感哑光唇彩液,,Walk This Way 玫瑰粉色
RVx,https://img.xinxinapp.net/community/imgs/20190611/204b74f84a59316aec4181322bcc9fb6_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,NARS/NARS 丝绒水雾柔滑唇霜5.7ml Unlaced/松绑,--,22kv,0.0,,,,NARS,NARS,丝绒水雾柔滑唇霜,,Unlaced松绑
dZ5,https://img.xinxinapp.net/community/imgs/20190612/2803b4794a72df7075d6a489da0d5ed0_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,CHANEL/香奈儿 炫亮魅力印记唇釉6ml #150,--,KwJB,167.0,,,,CHANEL,香奈儿,炫亮魅力印记唇釉,150,
Lwa,https://img.xinxinapp.net/community/imgs/20190612/668fce21cd852620a05eb9f7dd37d662_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,CHANEL/香奈儿 可可小姐唇露5.5g #744,--,6kJ9,0.0,,,,CHANEL,香奈儿,可可小姐唇露,744,
7GN,https://img.xinxinapp.net/community/imgs/20190611/1ca54d5e86c426ce7589cc1ba4cc92cf_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,TOM FORD/汤姆福特TF 黑管唇膏3g #72/Sweettempest,--,vZ3r,1627.0,,,,TOM FORD,汤姆福特TF,黑管唇膏,72,Sweettempest
ell,https://img.xinxinapp.net/community/imgs/20190805/4aa0059e16687f4012026b1d12f23023_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,CHRISTIAN LOUBOUTIN/萝卜丁 金管唇膏3.8g #500,--,gD6E,6.0,,,,CHRISTIAN LOUBOUTIN,萝卜丁,金管唇膏,500,
vxL,https://img.xinxinapp.net/community/imgs/20190606/4144f18dd745ecb6454d5213f595b60d_800x800.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,DIOR/迪奥 烈焰蓝金唇膏口红3.5g #351/Dansante,--,0gL,2210.0,#351/Dansante,https://img.xinxinapp.net/community/imgs/20190606/0fe10766de3e33e77c366227ebdc6094_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,315.0,DIOR,迪奥,烈焰蓝金唇膏口红,351,Dansante
vxL,https://img.xinxinapp.net/community/imgs/20190606/9470302d2ff20fc24e04c04bcb30623f_500x500.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,DIOR/迪奥 烈焰蓝金唇膏口红3.5g #365/New World,--,Pbp,2210.0,,,,DIOR,迪奥,烈焰蓝金唇膏口红,365,New World
vxL,https://img.xinxinapp.net/community/imgs/20190606/66f7459ad7743d80f5bdb983f758e477_800x800.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,DIOR/迪奥 烈焰蓝金唇膏口红3.5g #250/Bal,--,Z86,2210.0,#250/Bal,https://img.xinxinapp.net/community/imgs/20190606/170a5aceafc328d6bc7bd09c7663b050_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,315.0,DIOR,迪奥,烈焰蓝金唇膏口红,250,Bal
vxL,https://img.xinxinapp.net/community/imgs/20190610/f20210f3438fd72352e54d1d1ce0dfca_500x500.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,DIOR/迪奥 烈焰蓝金唇膏口红3.5g #652/Euphoric Matte,--,rxp,2210.0,#652/Euphoric Matte,https://img.xinxinapp.net/community/imgs/20190610/6eb1a7b5ec8be211726112773c0183ad_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,315.0,DIOR,迪奥,烈焰蓝金唇膏口红,652,Euphoric Matte
vxL,https://img.xinxinapp.net/community/imgs/20190610/c04840f9f6e2a0a88664d8eca6566b77_500x500.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,DIOR/迪奥 烈焰蓝金唇膏口红3.5g #414/Saint Germain,--,8rN,2210.0,#414/Saint Germain,https://img.xinxinapp.net/community/imgs/20190610/b007a36005268bd0091d4e3ce395f145_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,315.0,DIOR,迪奥,烈焰蓝金唇膏口红,414,Saint Germain
vxL,https://img.xinxinapp.net/community/imgs/20190610/6e39620f0362fc21de45a581482c66fe_500x500.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,DIOR/迪奥 烈焰蓝金唇膏口红3.5g #683/Rendez-vous,--,b6Z,2210.0,#683/Rendez-vous,https://img.xinxinapp.net/community/imgs/20190610/8e74da21f8054a83b19ee952bbc8f065_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,315.0,DIOR,迪奥,烈焰蓝金唇膏口红,683,Rendezvous
vxL,https://img.xinxinapp.net/community/imgs/20190610/0d950edf67226ec9b9f7ed23717c29c5_552x552.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,DIOR/迪奥 烈焰蓝金唇膏口红3.5g #776/Soiree A Rio,--,KGB,2210.0,#776/Soiree A Rio,https://img.xinxinapp.net/community/imgs/20190610/a1b310d2aa4fec2d6a27ccde9d4eb90f_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,315.0,DIOR,迪奥,烈焰蓝金唇膏口红,776,Soiree A Rio
vxL,https://img.xinxinapp.net/community/imgs/20190610/153cc02e69fe76479833dc0866703ea7_500x500.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,DIOR/迪奥 烈焰蓝金唇膏口红3.5g #787/Exuberant Matte,--,0D9,2210.0,#787/Exuberant Matte,https://img.xinxinapp.net/community/imgs/20190610/1e866a695b3e826b3cb366daa2debaae_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,315.0,DIOR,迪奥,烈焰蓝金唇膏口红,787,Exuberant Matte
vxL,https://img.xinxinapp.net/community/imgs/20190610/308523d6fe8e86698ad171c68f808748_500x500.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,DIOR/迪奥 烈焰蓝金唇膏口红3.5g #219/Rose Montaigne,--,P1w,2210.0,#219/Rose Montaigne,https://img.xinxinapp.net/community/imgs/20190610/164eaf8d6c7d394c21260d7211f9d07f_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,315.0,DIOR,迪奥,烈焰蓝金唇膏口红,219,Rose Montaigne
vxL,https://img.xinxinapp.net/community/imgs/20190610/5e13c45a11fc71348ed72398b2a120f2_500x500.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,DIOR/迪奥 烈焰蓝金唇膏口红3.5g #263/Hasard,--,5rg,2210.0,#263/Hasard,https://img.xinxinapp.net/community/imgs/20190610/dbf752fd1922f29e4945cdebf26a2eb4_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,315.0,DIOR,迪奥,烈焰蓝金唇膏口红,263,Hasard
vxL,https://img.xinxinapp.net/community/imgs/20190610/1dd3463829641dd82ac738be44781906_800x800.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,DIOR/迪奥 烈焰蓝金唇膏口红3.5g #169/Grege 1947,--,ZoR,2210.0,#169/Grege 1947,https://img.xinxinapp.net/community/imgs/20190610/1dfd790c577a8d6063f793603f153ea7_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,315.0,DIOR,迪奥,烈焰蓝金唇膏口红,1691947,
vxL,https://img.xinxinapp.net/community/imgs/20190624/ff490014179c570078b758c37f9b90dc_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,DIOR/迪奥 烈焰蓝金唇膏口红3.5g #856/Célèber,--,GboN,2210.0,#856/Célèber,https://img.xinxinapp.net/community/imgs/20190624/b71cc2816f09372062d9f09ae8cc87cf_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,315.0,DIOR,迪奥,烈焰蓝金唇膏口红,856,Clber
vxL,https://img.xinxinapp.net/community/imgs/20190606/346864c5dc45207f8bc9c4b83afd0b12_500x500.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,DIOR/迪奥 烈焰蓝金唇膏口红3.5g #766/Rose Harpers,--,vgB,2210.0,#766/Rose Harpers,https://img.xinxinapp.net/community/imgs/20190606/2f134959332ce62eea988928b23472c6_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,315.0,DIOR,迪奥,烈焰蓝金唇膏口红,766,Rose Harpers
vxL,https://img.xinxinapp.net/community/imgs/20190606/520c42e91d3a59c6bfb6c30f18313022_800x800.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,DIOR/迪奥 烈焰蓝金唇膏口红3.5g #555/Dolce Vita,--,Ba8,2210.0,#555/Dolce Vita,https://img.xinxinapp.net/community/imgs/20190606/ce05d609a77d0170a644a2b4253b65fe_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,315.0,DIOR,迪奥,烈焰蓝金唇膏口红,555,Dolce Vita
vxL,https://img.xinxinapp.net/community/imgs/20190610/5b1343fa1330016b889a34356f6df587_479x479.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,DIOR/迪奥 烈焰蓝金唇膏口红3.5g #861/Sophisticated Matte,--,o6Z,2210.0,#861/Sophisticated Matte,https://img.xinxinapp.net/community/imgs/20190610/15f04a3dfda145a7e35a8eb8dee6e05b_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,315.0,DIOR,迪奥,烈焰蓝金唇膏口红,861,Sophisticated Matte
vxL,https://img.xinxinapp.net/community/imgs/20190610/a4fc7c719e5ba8c19b9312c4bcdafc90_500x500.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,DIOR/迪奥 烈焰蓝金唇膏口红3.5g #644/Sydney,--,0XL,2210.0,#644/Sydney,https://img.xinxinapp.net/community/imgs/20190610/f337be2e8f6e0373001b6fef4d9641ea_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,315.0,DIOR,迪奥,烈焰蓝金唇膏口红,644,Sydney
vxL,https://img.xinxinapp.net/community/imgs/20190610/c25b012638e984d285a9983ddee7914f_500x500.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,DIOR/迪奥 烈焰蓝金唇膏口红3.5g #743/Rouge Zinnia,--,P1p,2210.0,#743/Rouge Zinnia,https://img.xinxinapp.net/community/imgs/20190610/61c0dc4efcb81d30704d6506d6751b8a_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,315.0,DIOR,迪奥,烈焰蓝金唇膏口红,743,Rouge Zinnia
vxL,https://img.xinxinapp.net/community/imgs/20190610/7665d56b7d0c3cf1b0770b0729a0ee05_500x500.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,DIOR/迪奥 烈焰蓝金唇膏口红3.5g #365/New World,--,2gn,2210.0,#365/New World,https://img.xinxinapp.net/community/imgs/20190610/3fbd50af57a8cdba4818accdc81baac0_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,315.0,DIOR,迪奥,烈焰蓝金唇膏口红,365,New World
vxL,https://img.xinxinapp.net/community/imgs/20190610/ed07a489c25276167e68fdfa446569e5_500x500.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,DIOR/迪奥 烈焰蓝金唇膏口红3.5g #426/Sensual Matte,--,wg9,2210.0,#426/Sensual Matte,https://img.xinxinapp.net/community/imgs/20190610/7a6aa99805c3e316c5208d1367ef4f8d_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,315.0,DIOR,迪奥,烈焰蓝金唇膏口红,426,Sensual Matte
vxL,https://img.xinxinapp.net/community/imgs/20190610/782fc68840b71d4b5034a5913b08207e_500x500.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,DIOR/迪奥 烈焰蓝金唇膏口红3.5g #962/Poison Matte,--,7w7,2210.0,#962/Poison Matte,https://img.xinxinapp.net/community/imgs/20190610/f3a579c8e8ce295c968e675d98fac762_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,315.0,DIOR,迪奥,烈焰蓝金唇膏口红,962,Poison Matte
vxL,https://img.xinxinapp.net/community/imgs/20190610/adae7b6ce00c1a8c3a79befc53dc204c_500x500.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,DIOR/迪奥 烈焰蓝金唇膏口红3.5g #277/Osée,--,vab,2210.0,#277/Osée,https://img.xinxinapp.net/community/imgs/20190610/1734fc511b63825bf2ac04a6caf28d95_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,315.0,DIOR,迪奥,烈焰蓝金唇膏口红,277,Ose
vxL,https://img.xinxinapp.net/community/imgs/20190624/0acf78d27dbbbbf0624145020798e7c7_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,DIOR/迪奥 烈焰蓝金唇膏口红3.5g #526/Macadam,--,3Nvl,2210.0,#526/Macadam,https://img.xinxinapp.net/community/imgs/20190624/6a00d629ea7b4960aa087ffe09bdefca_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,315.0,DIOR,迪奥,烈焰蓝金唇膏口红,526,Macadam
vxL,https://img.xinxinapp.net/community/imgs/20190606/07e068c19949c1047b477caac643c71e_501x501.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,DIOR/迪奥 烈焰蓝金唇膏口红3.5g #634/Strong Matte,--,V2L,2210.0,#634/Strong Matte,https://img.xinxinapp.net/community/imgs/20190606/bfec09493248ed370ad1be017c63ee43_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,315.0,DIOR,迪奥,烈焰蓝金唇膏口红,634,Strong Matte
vxL,https://img.xinxinapp.net/community/imgs/20190610/4c21979999d1a92e0e78079a75fbc469_500x500.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,DIOR/迪奥 烈焰蓝金唇膏口红3.5g #897/Mysterious Matte,--,w9J,2210.0,#897/Mysterious Matte,https://img.xinxinapp.net/community/imgs/20190610/d29c54a730f106490f283d5792e6d75e_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,315.0,DIOR,迪奥,烈焰蓝金唇膏口红,897,Mysterious Matte
